#"STOD_WMO"	"TIMI"	"H"	"T"	"D"	"F"	"PS"	"RH"	"RHO"
4018	2010-04-14 23:03:00	8664	-52.35	279	56.8	314.4	74	0.496
4018	2010-04-14 23:03:00	8673	-52.45	279	56.8	313.9	74	0.496
4018	2010-04-14 23:03:00	8682	-52.55	279	56.7	313.5	75	0.495
4018	2010-04-14 23:03:00	8691	-52.55	279	56.7	313.1	75	0.495
4018	2010-04-14 23:03:00	8701	-52.65	279	56.7	312.6	75	0.494
4018	2010-04-14 23:03:00	8713	-52.75	279	56.6	312	75	0.493
4018	2010-04-14 23:03:00	8726	-52.85	279	56.6	311.4	76	0.492
4018	2010-04-14 23:03:00	8740	-53.05	279	56.6	310.7	76	0.492
4018	2010-04-14 23:03:00	8754	-53.15	279	56.6	310	76	0.491
4018	2010-04-14 23:03:00	8764	-53.25	279	56.6	309.5	76	0.49
4018	2010-04-14 23:03:00	8774	-53.35	279	56.6	309.1	76	0.49
4018	2010-04-14 23:03:00	8785	-53.45	279	56.6	308.5	76	0.489
4018	2010-04-14 23:03:00	8796	-53.55	279	56.6	308	76	0.489
4018	2010-04-14 23:03:00	8807	-53.65	279	56.6	307.5	76	0.488
4018	2010-04-14 23:03:00	8819	-53.75	279	56.6	306.9	76	0.487
4018	2010-04-14 23:03:00	8831	-53.85	279	56.7	306.3	76	0.487
4018	2010-04-14 23:03:00	8843	-53.95	279	56.7	305.8	76	0.486
4018	2010-04-14 23:03:00	8855	-54.05	279	56.7	305.2	77	0.485
4018	2010-04-14 23:03:00	8870	-54.25	279	56.7	304.5	77	0.485
4018	2010-04-14 23:03:00	8886	-54.35	280	56.8	303.7	77	0.484
4018	2010-04-14 23:03:00	8898	-54.55	280	56.8	303.2	77	0.483
4018	2010-04-14 23:03:00	8908	-54.65	280	56.8	302.7	77	0.483
4018	2010-04-14 23:03:00	8918	-54.75	280	56.9	302.2	77	0.482
4018	2010-04-14 23:03:00	8930	-54.85	280	56.9	301.6	77	0.481
4018	2010-04-14 23:03:00	8944	-54.95	281	56.9	301	77	0.481
4018	2010-04-14 23:03:00	8958	-55.05	281	56.9	300.3	77	0.48
4018	2010-04-14 23:03:00	8971	-55.25	281	56.9	299.7	76	0.479
4018	2010-04-14 23:03:00	8982	-55.35	281	56.8	299.2	76	0.479
4018	2010-04-14 23:03:00	8990	-55.35	281	56.8	298.8	76	0.478
4018	2010-04-14 23:03:00	9001	-55.45	281	56.7	298.3	76	0.477
4018	2010-04-14 23:03:00	9015	-55.65	281	56.5	297.7	76	0.477
4018	2010-04-14 23:03:00	9028	-55.75	281	56.4	297	76	0.476
4018	2010-04-14 23:03:00	9041	-55.85	281	56.3	296.4	76	0.475
4018	2010-04-14 23:03:00	9053	-55.95	281	56.1	295.9	75	0.475
4018	2010-04-14 23:03:00	9063	-56.05	281	56	295.4	75	0.474
4018	2010-04-14 23:03:00	9073	-56.15	281	55.9	294.9	75	0.474
4018	2010-04-14 23:03:00	9083	-56.25	281	55.7	294.5	75	0.473
4018	2010-04-14 23:03:00	9093	-56.35	281	55.6	294	75	0.472
4018	2010-04-14 23:03:00	9103	-56.45	281	55.6	293.5	75	0.472
4018	2010-04-14 23:03:00	9114	-56.55	281	55.5	293	75	0.471
4018	2010-04-14 23:03:00	9124	-56.65	281	55.5	292.6	75	0.471
4018	2010-04-14 23:03:00	9135	-56.75	281	55.4	292.1	75	0.47
4018	2010-04-14 23:03:00	9144	-56.85	281	55.4	291.7	74	0.47
4018	2010-04-14 23:03:00	9154	-56.95	282	55.4	291.2	74	0.469
4018	2010-04-14 23:03:00	9164	-57.05	282	55.4	290.8	74	0.469
4018	2010-04-14 23:03:00	9173	-57.15	282	55.4	290.3	74	0.468
4018	2010-04-14 23:03:00	9183	-57.15	282	55.4	289.8	74	0.467
4018	2010-04-14 23:03:00	9194	-57.25	282	55.4	289.4	74	0.467
4018	2010-04-14 23:03:00	9204	-57.35	282	55.4	288.9	74	0.466
4018	2010-04-14 23:03:00	9213	-57.35	283	55.4	288.5	74	0.466
4018	2010-04-14 23:03:00	9223	-57.45	283	55.4	288	73	0.465
4018	2010-04-14 23:03:00	9232	-57.55	283	55.4	287.6	73	0.465
4018	2010-04-14 23:03:00	9242	-57.55	283	55.4	287.2	73	0.464
4018	2010-04-14 23:03:00	9253	-57.65	283	55.4	286.7	73	0.464
4018	2010-04-14 23:03:00	9265	-57.75	284	55.4	286.1	73	0.463
4018	2010-04-14 23:03:00	9279	-57.85	284	55.3	285.5	73	0.462
4018	2010-04-14 23:03:00	9294	-57.95	284	55.2	284.8	73	0.461
4018	2010-04-14 23:03:00	9308	-58.05	284	55.1	284.2	73	0.46
4018	2010-04-14 23:03:00	9320	-58.15	285	54.9	283.6	72	0.46
4018	2010-04-14 23:03:00	9334	-58.35	285	54.7	283	72	0.459
4018	2010-04-14 23:03:00	9349	-58.45	285	54.4	282.3	72	0.458
4018	2010-04-14 23:03:00	9361	-58.45	285	54.1	281.8	72	0.457
4018	2010-04-14 23:03:00	9370	-58.45	285	53.8	281.4	71	0.457
4018	2010-04-14 23:03:00	9380	-58.35	285	53.4	280.9	72	0.456
4018	2010-04-14 23:03:00	9388	-58.25	285	52.9	280.6	72	0.455
4018	2010-04-14 23:03:00	9399	-58.15	285	52.5	280.1	72	0.454
4018	2010-04-14 23:03:00	9414	-58.05	285	52	279.4	72	0.453
4018	2010-04-14 23:03:00	9432	-58.05	285	51.6	278.6	72	0.451
4018	2010-04-14 23:03:00	9448	-57.95	285	51.1	277.9	71	0.45
4018	2010-04-14 23:03:00	9461	-57.95	285	50.6	277.4	71	0.449
4018	2010-04-14 23:03:00	9471	-58.05	284	50.1	276.9	70	0.449
4018	2010-04-14 23:03:00	9485	-58.15	284	49.7	276.3	69	0.448
4018	2010-04-14 23:03:00	9501	-58.35	284	49.2	275.6	68	0.447
4018	2010-04-14 23:03:00	9513	-58.45	283	48.8	275.1	68	0.446
4018	2010-04-14 23:03:00	9520	-58.35	283	48.4	274.7	67	0.446
4018	2010-04-14 23:03:00	9530	-58.35	282	47.9	274.3	66	0.445
4018	2010-04-14 23:03:00	9542	-58.35	282	47.5	273.8	65	0.444
4018	2010-04-14 23:03:00	9559	-58.45	281	47.1	273	64	0.443
4018	2010-04-14 23:03:00	9576	-58.55	280	46.7	272.3	63	0.442
4018	2010-04-14 23:03:00	9591	-58.55	280	46.4	271.7	62	0.441
4018	2010-04-14 23:03:00	9605	-58.45	279	46.1	271.1	61	0.44
4018	2010-04-14 23:03:00	9616	-58.45	279	45.8	270.6	60	0.439
4018	2010-04-14 23:03:00	9628	-58.45	278	45.6	270.1	59	0.438
4018	2010-04-14 23:03:00	9642	-58.45	277	45.5	269.5	58	0.437
4018	2010-04-14 23:03:00	9655	-58.55	277	45.4	268.9	57	0.437
4018	2010-04-14 23:03:00	9669	-58.65	276	45.3	268.3	56	0.436
4018	2010-04-14 23:03:00	9681	-58.65	275	45.4	267.8	55	0.435
4018	2010-04-14 23:03:00	9692	-58.65	274	45.4	267.4	54	0.434
4018	2010-04-14 23:03:00	9703	-58.55	273	45.5	266.9	53	0.433
4018	2010-04-14 23:03:00	9716	-58.45	272	45.7	266.3	52	0.432
4018	2010-04-14 23:03:00	9729	-58.45	271	45.8	265.8	51	0.431
4018	2010-04-14 23:03:00	9741	-58.25	271	46	265.2	50	0.43
4018	2010-04-14 23:03:00	9754	-58.05	270	46.2	264.7	48	0.429
4018	2010-04-14 23:03:00	9767	-57.65	269	46.5	264.2	47	0.427
4018	2010-04-14 23:03:00	9780	-57.25	268	46.7	263.6	46	0.425
4018	2010-04-14 23:03:00	9793	-57.15	268	46.9	263.1	44	0.424
4018	2010-04-14 23:03:00	9808	-57.15	267	47.1	262.5	43	0.423
4018	2010-04-14 23:03:00	9820	-57.15	267	47.2	262	42	0.423
4018	2010-04-14 23:03:00	9832	-57.15	267	47.4	261.5	41	0.422
4018	2010-04-14 23:03:00	9844	-57.25	266	47.6	261	40	0.421
4018	2010-04-14 23:03:00	9855	-57.25	266	47.7	260.5	39	0.42
4018	2010-04-14 23:03:00	9866	-57.25	266	47.9	260.1	38	0.42
4018	2010-04-14 23:03:00	9876	-57.35	266	48	259.7	37	0.419
4018	2010-04-14 23:03:00	9887	-57.35	266	48.1	259.2	36	0.419
4018	2010-04-14 23:03:00	9898	-57.25	266	48.2	258.8	35	0.418
4018	2010-04-14 23:03:00	9909	-57.15	266	48.3	258.3	35	0.417
4018	2010-04-14 23:03:00	9919	-57.05	266	48.5	257.9	34	0.416
4018	2010-04-14 23:03:00	9929	-56.95	267	48.6	257.5	33	0.415
4018	2010-04-14 23:03:00	9940	-56.75	267	48.7	257.1	31	0.414
4018	2010-04-14 23:03:00	9950	-56.65	267	48.8	256.6	29	0.413
4018	2010-04-14 23:03:00	9962	-56.45	267	48.9	256.1	27	0.412
4018	2010-04-14 23:03:00	9974	-56.25	268	49.1	255.7	25	0.411
4018	2010-04-14 23:03:00	9984	-56.15	268	49.2	255.3	23	0.41
4018	2010-04-14 23:03:00	9994	-56.15	268	49.3	254.9	22	0.409
4018	2010-04-14 23:03:00	10004	-56.15	269	49.4	254.4	20	0.408
4018	2010-04-14 23:03:00	10015	-56.15	269	49.5	254	20	0.408
4018	2010-04-14 23:03:00	10025	-56.15	269	49.6	253.6	19	0.407
4018	2010-04-14 23:03:00	10037	-56.25	270	49.6	253.1	18	0.407
4018	2010-04-14 23:03:00	10048	-56.35	270	49.6	252.7	17	0.406
4018	2010-04-14 23:03:00	10059	-56.35	271	49.6	252.3	17	0.405
4018	2010-04-14 23:03:00	10070	-56.45	271	49.5	251.8	16	0.405
4018	2010-04-14 23:03:00	10080	-56.45	272	49.4	251.4	16	0.404
4018	2010-04-14 23:03:00	10090	-56.55	273	49.2	251	16	0.404
4018	2010-04-14 23:03:00	10101	-56.55	273	48.9	250.6	15	0.403
4018	2010-04-14 23:03:00	10112	-56.45	274	48.6	250.2	15	0.402
4018	2010-04-14 23:03:00	10123	-56.25	275	48.2	249.7	15	0.401
4018	2010-04-14 23:03:00	10135	-55.85	276	47.8	249.3	14	0.4
4018	2010-04-14 23:03:00	10151	-55.65	276	47.3	248.6	14	0.398
4018	2010-04-14 23:03:00	10166	-55.35	277	46.7	248	13	0.397
4018	2010-04-14 23:03:00	10179	-55.25	278	46.1	247.5	13	0.396
4018	2010-04-14 23:03:00	10192	-55.15	278	45.5	247.1	12	0.395
4018	2010-04-14 23:03:00	10205	-55.05	279	44.8	246.5	12	0.394
4018	2010-04-14 23:03:00	10219	-54.85	279	44.1	246	11	0.393
4018	2010-04-14 23:03:00	10238	-54.65	280	43.3	245.3	11	0.391
4018	2010-04-14 23:03:00	10257	-54.55	280	42.6	244.6	10	0.39
4018	2010-04-14 23:03:00	10272	-54.55	280	41.9	244	10	0.389
4018	2010-04-14 23:03:00	10290	-54.65	280	41.2	243.3	9	0.388
4018	2010-04-14 23:03:00	10305	-54.85	281	40.6	242.7	9	0.387
4018	2010-04-14 23:03:00	10315	-54.95	281	40	242.3	9	0.387
4018	2010-04-14 23:03:00	10328	-54.75	281	39.4	241.8	8	0.386
4018	2010-04-14 23:03:00	10341	-54.45	281	38.9	241.4	8	0.385
4018	2010-04-14 23:03:00	10352	-54.35	281	38.5	240.9	8	0.384
4018	2010-04-14 23:03:00	10362	-54.15	281	38.1	240.6	7	0.383
4018	2010-04-14 23:03:00	10372	-54.05	281	37.7	240.2	7	0.382
4018	2010-04-14 23:03:00	10383	-53.95	281	37.4	239.8	7	0.381
4018	2010-04-14 23:03:00	10394	-54.05	281	37.1	239.4	6	0.381
4018	2010-04-14 23:03:00	10405	-53.95	281	36.9	239	6	0.38
4018	2010-04-14 23:03:00	10415	-53.85	281	36.7	238.6	6	0.379
4018	2010-04-14 23:03:00	10425	-53.75	281	36.4	238.2	6	0.378
4018	2010-04-14 23:03:00	10436	-53.65	281	36.2	237.8	5	0.377
4018	2010-04-14 23:03:00	10447	-53.55	280	36	237.4	5	0.377
4018	2010-04-14 23:03:00	10457	-53.45	280	35.8	237	5	0.376
4018	2010-04-14 23:03:00	10467	-53.45	280	35.6	236.6	4	0.375
4018	2010-04-14 23:03:00	10477	-53.45	280	35.4	236.3	4	0.375
4018	2010-04-14 23:03:00	10487	-53.45	280	35.3	235.9	4	0.374
4018	2010-04-14 23:03:00	10497	-53.45	280	35.1	235.6	4	0.374
4018	2010-04-14 23:03:00	10508	-53.55	280	35	235.1	3	0.373
4018	2010-04-14 23:03:00	10519	-53.45	280	34.9	234.7	3	0.372
4018	2010-04-14 23:03:00	10530	-53.35	280	34.8	234.4	3	0.372
4018	2010-04-14 23:03:00	10540	-53.25	280	34.8	234	3	0.371
4018	2010-04-14 23:03:00	10551	-53.25	280	34.7	233.6	3	0.37
4018	2010-04-14 23:03:00	10562	-53.25	280	34.7	233.2	3	0.37
4018	2010-04-14 23:03:00	10573	-53.25	280	34.6	232.8	3	0.369
4018	2010-04-14 23:03:00	10583	-53.05	280	34.6	232.4	3	0.368
4018	2010-04-14 23:03:00	10593	-53.05	280	34.5	232.1	3	0.367
4018	2010-04-14 23:03:00	10603	-52.95	280	34.5	231.7	3	0.367
4018	2010-04-14 23:03:00	10614	-52.95	281	34.4	231.3	2	0.366
4018	2010-04-14 23:03:00	10625	-52.85	281	34.2	230.9	2	0.365
4018	2010-04-14 23:03:00	10636	-52.75	281	34.1	230.5	2	0.364
4018	2010-04-14 23:03:00	10646	-52.65	281	33.9	230.2	2	0.364
4018	2010-04-14 23:03:00	10657	-52.45	281	33.7	229.8	2	0.363
4018	2010-04-14 23:03:00	10667	-52.45	281	33.5	229.4	2	0.362
4018	2010-04-14 23:03:00	10678	-52.45	282	33.3	229	2	0.362
4018	2010-04-14 23:03:00	10688	-52.45	282	33	228.7	2	0.361
4018	2010-04-14 23:03:00	10698	-52.55	282	32.6	228.3	2	0.361
4018	2010-04-14 23:03:00	10709	-52.55	282	32.3	227.9	2	0.36
4018	2010-04-14 23:03:00	10719	-52.65	281	31.9	227.6	2	0.36
4018	2010-04-14 23:03:00	10730	-52.55	281	31.5	227.2	2	0.359
4018	2010-04-14 23:03:00	10740	-52.45	281	31.1	226.8	2	0.358
4018	2010-04-14 23:03:00	10750	-52.45	280	30.7	226.5	2	0.358
4018	2010-04-14 23:03:00	10762	-52.55	280	30.3	226.1	2	0.357
4018	2010-04-14 23:03:00	10777	-52.55	279	29.9	225.5	2	0.356
4018	2010-04-14 23:03:00	10792	-52.45	279	29.4	225	2	0.355
4018	2010-04-14 23:03:00	10810	-52.35	278	29	224.4	2	0.354
4018	2010-04-14 23:03:00	10828	-52.35	277	28.6	223.8	2	0.353
4018	2010-04-14 23:03:00	10844	-52.45	276	28.3	223.2	1	0.352
4018	2010-04-14 23:03:00	10859	-52.45	276	27.9	222.7	1	0.352
4018	2010-04-14 23:03:00	10871	-52.45	275	27.6	222.3	1	0.351
4018	2010-04-14 23:03:00	10882	-52.45	274	27.3	221.9	1	0.35
4018	2010-04-14 23:03:00	10896	-52.55	274	27	221.4	1	0.35
4018	2010-04-14 23:03:00	10906	-52.55	273	26.8	221.1	1	0.349
4018	2010-04-14 23:03:00	10917	-52.55	272	26.6	220.7	1	0.349
4018	2010-04-14 23:03:00	10928	-52.55	272	26.4	220.3	1	0.348
4018	2010-04-14 23:03:00	10938	-52.65	272	26.2	220	1	0.348
4018	2010-04-14 23:03:00	10948	-52.65	271	26	219.6	1	0.347
4018	2010-04-14 23:03:00	10959	-52.65	271	25.9	219.3	1	0.347
4018	2010-04-14 23:03:00	10968	-52.55	271	25.8	219	1	0.346
4018	2010-04-14 23:03:00	10978	-52.35	270	25.8	218.6	1	0.345
4018	2010-04-14 23:03:00	10988	-52.25	270	25.7	218.3	1	0.344
4018	2010-04-14 23:03:00	10998	-52.25	269	25.7	217.9	1	0.344
4018	2010-04-14 23:03:00	11008	-52.25	269	25.8	217.6	1	0.343
4018	2010-04-14 23:03:00	11019	-52.25	269	25.8	217.3	1	0.343
4018	2010-04-14 23:03:00	11029	-52.15	268	25.9	216.9	1	0.342
4018	2010-04-14 23:03:00	11039	-52.05	268	26	216.6	1	0.341
4018	2010-04-14 23:03:00	11049	-52.05	268	26.2	216.3	1	0.341
4018	2010-04-14 23:03:00	11059	-52.05	267	26.3	215.9	1	0.34
4018	2010-04-14 23:03:00	11069	-52.05	267	26.5	215.6	1	0.34
4018	2010-04-14 23:03:00	11079	-51.95	267	26.7	215.2	1	0.339
4018	2010-04-14 23:03:00	11089	-51.85	267	26.9	214.9	1	0.338
4018	2010-04-14 23:03:00	11099	-51.75	266	27.1	214.6	1	0.338
4018	2010-04-14 23:03:00	11109	-51.65	266	27.3	214.2	1	0.337
4018	2010-04-14 23:03:00	11119	-51.65	266	27.5	213.9	1	0.336
4018	2010-04-14 23:03:00	11128	-51.65	266	27.7	213.6	1	0.336
4018	2010-04-14 23:03:00	11138	-51.65	266	27.9	213.3	1	0.336
4018	2010-04-14 23:03:00	11148	-51.75	266	28.1	213	1	0.335
4018	2010-04-14 23:03:00	11158	-51.85	266	28.3	212.7	1	0.335
4018	2010-04-14 23:03:00	11167	-51.85	266	28.5	212.3	1	0.334
4018	2010-04-14 23:03:00	11177	-51.75	266	28.6	212	1	0.334
4018	2010-04-14 23:03:00	11186	-51.65	266	28.8	211.7	1	0.333
4018	2010-04-14 23:03:00	11195	-51.65	266	29	211.4	1	0.333
4018	2010-04-14 23:03:00	11205	-51.45	267	29.1	211.1	1	0.332
4018	2010-04-14 23:03:00	11215	-51.25	267	29.2	210.8	1	0.331
4018	2010-04-14 23:03:00	11224	-51.25	267	29.3	210.5	1	0.331
4018	2010-04-14 23:03:00	11234	-51.15	268	29.4	210.2	1	0.33
4018	2010-04-14 23:03:00	11244	-50.95	268	29.5	209.9	1	0.329
4018	2010-04-14 23:03:00	11253	-50.75	268	29.6	209.6	1	0.328
4018	2010-04-14 23:03:00	11262	-50.65	269	29.6	209.3	1	0.328
4018	2010-04-14 23:03:00	11272	-50.55	269	29.7	209	1	0.327
4018	2010-04-14 23:03:00	11280	-50.55	270	29.7	208.7	1	0.327
4018	2010-04-14 23:03:00	11290	-50.45	270	29.7	208.4	1	0.326
4018	2010-04-14 23:03:00	11300	-50.35	271	29.6	208.1	1	0.325
4018	2010-04-14 23:03:00	11309	-50.35	271	29.6	207.8	1	0.325
4018	2010-04-14 23:03:00	11317	-50.25	271	29.5	207.5	1	0.324
4018	2010-04-14 23:03:00	11326	-50.25	272	29.5	207.2	1	0.324
4018	2010-04-14 23:03:00	11335	-50.35	272	29.4	206.9	1	0.324
4018	2010-04-14 23:03:00	11344	-50.35	272	29.3	206.6	1	0.323
4018	2010-04-14 23:03:00	11352	-50.35	273	29.3	206.4	1	0.323
4018	2010-04-14 23:03:00	11361	-50.35	273	29.2	206.1	1	0.322
4018	2010-04-14 23:03:00	11371	-50.25	273	29.1	205.8	1	0.322
4018	2010-04-14 23:03:00	11381	-50.25	273	29	205.5	1	0.321
4018	2010-04-14 23:03:00	11390	-50.25	274	28.9	205.2	1	0.321
4018	2010-04-14 23:03:00	11400	-50.15	274	28.8	204.9	1	0.32
4018	2010-04-14 23:03:00	11409	-50.15	275	28.6	204.6	1	0.32
4018	2010-04-14 23:03:00	11419	-50.15	275	28.5	204.3	1	0.319
4018	2010-04-14 23:03:00	11429	-50.15	275	28.3	204	1	0.319
4018	2010-04-14 23:03:00	11439	-50.05	276	28.1	203.7	1	0.318
4018	2010-04-14 23:03:00	11449	-49.85	276	27.9	203.3	1	0.317
4018	2010-04-14 23:03:00	11460	-49.85	277	27.6	203	1	0.317
4018	2010-04-14 23:03:00	11471	-49.75	277	27.4	202.7	1	0.316
4018	2010-04-14 23:03:00	11482	-49.75	278	27.1	202.3	1	0.316
4018	2010-04-14 23:03:00	11491	-49.65	278	26.9	202	1	0.315
4018	2010-04-14 23:03:00	11501	-49.55	279	26.6	201.8	1	0.314
4018	2010-04-14 23:03:00	11511	-49.55	279	26.3	201.4	1	0.314
4018	2010-04-14 23:03:00	11520	-49.55	280	26.1	201.1	1	0.313
4018	2010-04-14 23:03:00	11530	-49.55	280	25.8	200.9	1	0.313
4018	2010-04-14 23:03:00	11539	-49.55	280	25.5	200.6	1	0.313
4018	2010-04-14 23:03:00	11549	-49.65	281	25.3	200.3	1	0.312
4018	2010-04-14 23:03:00	11558	-49.65	281	25.1	200	1	0.312
4018	2010-04-14 23:03:00	11567	-49.65	281	24.9	199.7	1	0.311
4018	2010-04-14 23:03:00	11577	-49.55	281	24.6	199.4	1	0.311
4018	2010-04-14 23:03:00	11586	-49.55	281	24.4	199.1	1	0.31
4018	2010-04-14 23:03:00	11595	-49.65	282	24.2	198.8	1	0.31
4018	2010-04-14 23:03:00	11605	-49.65	282	24	198.5	1	0.309
4018	2010-04-14 23:03:00	11615	-49.65	282	23.8	198.2	1	0.309
4018	2010-04-14 23:03:00	11625	-49.75	282	23.6	197.9	1	0.309
4018	2010-04-14 23:03:00	11636	-49.75	282	23.5	197.6	1	0.308
4018	2010-04-14 23:03:00	11647	-49.85	282	23.3	197.3	1	0.308
4018	2010-04-14 23:03:00	11656	-49.95	282	23.1	197	1	0.308
4018	2010-04-14 23:03:00	11666	-49.95	282	22.9	196.7	1	0.307
4018	2010-04-14 23:03:00	11675	-50.05	282	22.8	196.4	1	0.307
4018	2010-04-14 23:03:00	11685	-50.15	282	22.6	196.1	1	0.306
4018	2010-04-14 23:03:00	11696	-50.25	281	22.4	195.8	1	0.306
4018	2010-04-14 23:03:00	11705	-50.35	281	22.2	195.5	1	0.306
4018	2010-04-14 23:03:00	11715	-50.45	281	22	195.3	1	0.306
4018	2010-04-14 23:03:00	11725	-50.45	281	21.8	194.9	1	0.305
4018	2010-04-14 23:03:00	11735	-50.55	280	21.6	194.7	1	0.305
4018	2010-04-14 23:03:00	11745	-50.55	280	21.4	194.4	1	0.304
4018	2010-04-14 23:03:00	11754	-50.65	280	21.2	194.1	1	0.304
4018	2010-04-14 23:03:00	11764	-50.75	280	21	193.8	1	0.304
4018	2010-04-14 23:03:00	11774	-50.75	279	20.8	193.5	1	0.303
4018	2010-04-14 23:03:00	11784	-50.85	279	20.6	193.2	1	0.303
4018	2010-04-14 23:03:00	11794	-50.95	279	20.3	192.9	1	0.302
4018	2010-04-14 23:03:00	11804	-50.95	278	20.1	192.6	1	0.302
4018	2010-04-14 23:03:00	11814	-51.05	278	20	192.3	1	0.302
4018	2010-04-14 23:03:00	11824	-51.15	278	19.8	192	1	0.301
4018	2010-04-14 23:03:00	11834	-51.15	278	19.6	191.7	1	0.301
4018	2010-04-14 23:03:00	11845	-51.25	278	19.4	191.4	1	0.301
4018	2010-04-14 23:03:00	11855	-51.25	277	19.3	191.1	1	0.3
4018	2010-04-14 23:03:00	11866	-51.35	277	19.2	190.8	1	0.3
4018	2010-04-14 23:03:00	11876	-51.35	277	19.1	190.5	1	0.299
4018	2010-04-14 23:03:00	11885	-51.35	278	19	190.2	1	0.299
4018	2010-04-14 23:03:00	11895	-51.45	278	19	189.9	1	0.298
4018	2010-04-14 23:03:00	11905	-51.45	278	19	189.6	1	0.298
4018	2010-04-14 23:03:00	11915	-51.45	278	19	189.3	1	0.298
4018	2010-04-14 23:03:00	11924	-51.45	278	19	189.1	1	0.297
4018	2010-04-14 23:03:00	11935	-51.45	279	19.1	188.8	1	0.297
4018	2010-04-14 23:03:00	11945	-51.55	279	19.2	188.5	1	0.296
4018	2010-04-14 23:03:00	11955	-51.55	279	19.4	188.2	1	0.296
4018	2010-04-14 23:03:00	11965	-51.65	279	19.5	187.9	1	0.296
4018	2010-04-14 23:03:00	11975	-51.65	279	19.6	187.6	1	0.295
4018	2010-04-14 23:03:00	11984	-51.65	279	19.8	187.3	1	0.295
4018	2010-04-14 23:03:00	11994	-51.75	279	19.9	187	1	0.294
4018	2010-04-14 23:03:00	12005	-51.85	279	20	186.7	1	0.294
4018	2010-04-14 23:03:00	12015	-51.95	279	20.1	186.4	1	0.294
4018	2010-04-14 23:03:00	12026	-51.95	279	20.1	186.1	1	0.293
4018	2010-04-14 23:03:00	12036	-52.05	279	20.1	185.8	1	0.293
4018	2010-04-14 23:03:00	12045	-52.05	279	20.1	185.6	1	0.292
4018	2010-04-14 23:03:00	12056	-52.15	279	20	185.3	1	0.292
4018	2010-04-14 23:03:00	12066	-52.15	279	19.9	185	1	0.292
4018	2010-04-14 23:03:00	12076	-52.05	278	19.7	184.7	1	0.291
4018	2010-04-14 23:03:00	12086	-51.95	278	19.6	184.4	1	0.29
4018	2010-04-14 23:03:00	12096	-51.95	278	19.4	184.1	1	0.29
4018	2010-04-14 23:03:00	12106	-51.95	277	19.2	183.8	1	0.29
4018	2010-04-14 23:03:00	12117	-51.95	277	19	183.5	1	0.289
4018	2010-04-14 23:03:00	12127	-51.95	276	18.8	183.2	1	0.289
4018	2010-04-14 23:03:00	12137	-51.95	276	18.7	182.9	1	0.288
4018	2010-04-14 23:03:00	12147	-51.95	275	18.5	182.7	1	0.288
4018	2010-04-14 23:03:00	12158	-51.95	275	18.4	182.4	1	0.287
4018	2010-04-14 23:03:00	12168	-52.05	274	18.3	182.1	1	0.287
4018	2010-04-14 23:03:00	12178	-52.05	274	18.2	181.8	1	0.286
4018	2010-04-14 23:03:00	12189	-52.05	273	18.2	181.5	1	0.286
4018	2010-04-14 23:03:00	12199	-52.05	272	18.2	181.2	1	0.286
4018	2010-04-14 23:03:00	12209	-52.05	272	18.3	180.9	1	0.285
4018	2010-04-14 23:03:00	12220	-52.15	271	18.3	180.6	1	0.285
4018	2010-04-14 23:03:00	12231	-52.25	270	18.4	180.3	1	0.284
4018	2010-04-14 23:03:00	12241	-52.25	270	18.5	180	1	0.284
4018	2010-04-14 23:03:00	12251	-52.35	269	18.6	179.7	1	0.284
4018	2010-04-14 23:03:00	12262	-52.35	268	18.8	179.5	1	0.283
4018	2010-04-14 23:03:00	12272	-52.45	268	18.9	179.2	1	0.283
4018	2010-04-14 23:03:00	12283	-52.45	267	19.1	178.9	1	0.282
4018	2010-04-14 23:03:00	12294	-52.45	267	19.2	178.6	1	0.282
4018	2010-04-14 23:03:00	12304	-52.45	266	19.4	178.3	1	0.281
4018	2010-04-14 23:03:00	12314	-52.35	266	19.5	178	1	0.281
4018	2010-04-14 23:03:00	12323	-52.25	265	19.7	177.8	1	0.28
4018	2010-04-14 23:03:00	12333	-52.15	265	19.8	177.5	1	0.28
4018	2010-04-14 23:03:00	12344	-52.05	264	19.9	177.2	1	0.279
4018	2010-04-14 23:03:00	12354	-51.85	264	20	176.9	1	0.279
4018	2010-04-14 23:03:00	12364	-51.75	264	20.1	176.6	1	0.278
4018	2010-04-14 23:03:00	12374	-51.85	263	20.1	176.4	1	0.278
4018	2010-04-14 23:03:00	12385	-51.85	263	20.2	176.1	1	0.277
4018	2010-04-14 23:03:00	12395	-51.85	263	20.2	175.8	1	0.277
4018	2010-04-14 23:03:00	12405	-51.95	263	20.2	175.5	1	0.276
4018	2010-04-14 23:03:00	12415	-52.05	262	20.2	175.3	1	0.276
4018	2010-04-14 23:03:00	12425	-52.05	262	20.2	175	1	0.276
4018	2010-04-14 23:03:00	12435	-52.15	262	20.3	174.7	1	0.275
4018	2010-04-14 23:03:00	12445	-52.25	262	20.3	174.4	1	0.275
4018	2010-04-14 23:03:00	12456	-52.25	262	20.4	174.2	1	0.275
4018	2010-04-14 23:03:00	12466	-52.35	262	20.5	173.9	1	0.274
4018	2010-04-14 23:03:00	12476	-52.35	263	20.6	173.6	1	0.274
4018	2010-04-14 23:03:00	12487	-52.35	263	20.8	173.3	1	0.273
4018	2010-04-14 23:03:00	12498	-52.35	263	21	173	1	0.273
4018	2010-04-14 23:03:00	12510	-52.15	264	21.2	172.7	1	0.272
